CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17596,23,7,2806.69,3,4,4,344,Loyal Customer
17597,213,1,2044.3700000000001,1,2,4,124,At Risk
17600,17,1,161.67000000000002,3,2,1,321,Potential Loyalist
17601,239,1,116.00999999999999,1,2,1,121,Potential Loyalist
17602,2,8,5002.22,4,4,4,444,Champion
17603,50,5,-1165.3,3,3,1,331,Potential Loyalist
17604,217,2,309.36,1,2,2,122,Potential Loyalist
17608,33,2,191.99,3,2,1,321,Potential Loyalist
17609,40,6,1097.48,3,4,3,343,Loyal Customer
17611,3,19,3924.77,4,4,4,444,Champion
17612,53,10,1992.76,2,4,4,244,Loyal Customer
17613,22,17,4494.77,3,4,4,344,Loyal Customer
17614,57,1,386.32,2,2,2,222,Potential Loyalist
17615,130,3,329.6,2,3,2,232,Potential Loyalist
17616,173,3,571.1999999999999,1,3,2,132,Potential Loyalist
17618,5,3,930.28,4,3,3,433,Loyal Customer
17619,312,1,214.37,1,2,1,121,Potential Loyalist
17620,59,1,81.44,2,2,1,221,Potential Loyalist
17621,21,4,1336.1,3,3,3,333,Loyal Customer
17623,32,1,527.0500000000001,3,2,2,322,Potential Loyalist
17624,14,2,843.48,4,2,3,423,Others
17625,18,4,2020.4,3,3,4,334,Loyal Customer
17628,81,1,75.75,2,2,1,221,Potential Loyalist
17629,5,9,1784.12,4,4,4,444,Champion
17630,169,2,503.59999999999997,1,2,2,122,Potential Loyalist
17631,1,3,528.33,4,3,2,432,Others
17633,31,6,1242.34,3,4,3,343,Loyal Customer
17634,36,9,2358.59,3,4,4,344,Loyal Customer
17636,8,2,265.93,4,2,1,421,Others
17637,31,2,547.0600000000001,3,2,2,322,Potential Loyalist
17639,276,1,108.5,1,2,1,121,Potential Loyalist
17640,86,1,621.66,2,2,2,222,Potential Loyalist
17642,119,2,712.29,2,2,3,223,Potential Loyalist
17643,373,1,101.55,1,2,1,121,Potential Loyalist
17644,1,17,2768.98,4,4,4,444,Champion
17646,219,4,995.6600000000001,1,3,3,133,Loyal Customer
17647,65,1,133.06,2,2,1,221,Potential Loyalist
17648,60,5,1789.55,2,3,4,234,Loyal Customer
17649,134,2,861.74,2,2,3,223,Potential Loyalist
17650,21,1,166.08,3,2,1,321,Potential Loyalist
17651,11,14,3886.67,4,4,4,444,Champion
17652,25,18,4737.13,3,4,4,344,Loyal Customer
17653,29,5,1175.88,3,3,3,333,Loyal Customer
17654,277,1,117.55,1,2,1,121,Potential Loyalist
17655,10,8,2571.7400000000002,4,4,4,444,Champion
17656,73,5,1674.69,2,3,4,234,Loyal Customer
17658,10,3,485.88,4,3,2,432,Others
17659,3,14,2954.75,4,4,4,444,Champion
17660,141,1,178.75,2,2,1,221,Potential Loyalist
17663,25,9,1788.27,3,4,4,344,Loyal Customer
17664,18,2,604.64,3,2,2,322,Potential Loyalist
17666,3,2,728.16,4,2,3,423,Others
17667,66,5,2055.51,2,3,4,234,Loyal Customer
17668,1,2,347.75,4,2,2,422,Others
17669,42,7,3406.7200000000003,3,4,4,344,Loyal Customer
17670,227,1,205.7,1,2,1,121,Potential Loyalist
17671,15,6,1284.08,4,4,3,443,Loyal Customer
17672,43,4,3106.62,3,3,4,334,Loyal Customer
17673,1,7,1588.07,4,4,3,443,Loyal Customer
17674,74,2,551.04,2,2,2,222,Potential Loyalist
17675,1,41,20098.1,4,4,4,444,Champion
17676,4,7,1366.77,4,4,3,443,Loyal Customer
17677,1,43,16201.37,4,4,4,444,Champion
17678,263,1,298.11,1,2,2,122,Potential Loyalist
17679,52,2,1992.1100000000001,2,2,4,224,Potential Loyalist
17680,23,1,184.4,3,2,1,321,Potential Loyalist
17682,10,7,2459.33,4,4,4,444,Champion
17684,43,1,239.41,3,2,1,321,Potential Loyalist
17685,16,7,3155.83,4,4,4,444,Champion
17686,7,7,5739.46,4,4,4,444,Champion
17690,30,16,4717.3,3,4,4,344,Loyal Customer
17691,358,2,290.40000000000003,1,2,1,121,Potential Loyalist
17692,127,5,733.4399999999999,2,3,3,233,Loyal Customer
17693,136,3,187.02,2,3,1,231,Potential Loyalist
17694,141,1,283.12,2,2,1,221,Potential Loyalist
17695,131,2,765.34,2,2,3,223,Potential Loyalist
17696,38,14,2201.05,3,4,4,344,Loyal Customer
17697,236,1,338.95,1,2,2,122,Potential Loyalist
17698,260,1,154.95,1,2,1,121,Potential Loyalist
17700,16,6,2508.89,4,4,4,444,Champion
17701,252,1,417.95,1,2,2,122,Potential Loyalist
17702,30,6,1719.72,3,4,4,344,Loyal Customer
17703,35,3,798.74,3,3,3,333,Loyal Customer
17704,168,2,885.19,1,2,3,123,At Risk
17705,3,10,1781.12,4,4,4,444,Champion
17706,4,22,10097.37,4,4,4,444,Champion
17707,185,2,152.4,1,2,1,121,Potential Loyalist
17708,187,2,263.33,1,2,1,121,Potential Loyalist
17709,169,1,137.45,1,2,1,121,Potential Loyalist
17711,10,2,385.1,4,2,2,422,Others
17712,44,1,522.91,3,2,2,322,Potential Loyalist
17714,320,1,153.0,1,2,1,121,Potential Loyalist
17715,200,1,326.4,1,2,2,122,Potential Loyalist
17716,22,12,5505.79,3,4,4,344,Loyal Customer
17718,232,1,139.35,1,2,1,121,Potential Loyalist
17719,37,18,5367.8,3,4,4,344,Loyal Customer
17720,26,4,1195.94,3,3,3,333,Loyal Customer
17722,96,6,2380.64,2,4,4,244,Loyal Customer
17723,127,6,3276.4000000000005,2,4,4,244,Loyal Customer
17724,57,4,995.6500000000001,2,3,3,233,Loyal Customer
17725,16,14,3371.13,4,4,4,444,Champion
17727,9,2,1042.55,4,2,3,423,Others
17728,3,5,2515.68,4,3,4,434,Loyal Customer
17730,3,15,5288.83,4,4,4,444,Champion
17731,79,5,878.2,2,3,3,233,Loyal Customer
17732,372,1,303.97,1,2,2,122,Potential Loyalist
17733,38,2,692.19,3,2,3,323,Potential Loyalist
17734,53,3,700.63,2,3,3,233,Loyal Customer
17735,2,19,13110.02,4,4,4,444,Champion
17736,9,4,337.49,4,3,2,432,Others
17737,9,2,168.24,4,2,1,421,Others
17738,19,5,1863.35,3,3,4,334,Loyal Customer
17739,11,8,2786.05,4,4,4,444,Champion
17742,113,2,355.11,2,2,2,222,Potential Loyalist
17744,3,7,2291.08,4,4,4,444,Champion
17746,234,2,98.8,1,2,1,121,Potential Loyalist
17747,100,2,64.65,2,2,1,221,Potential Loyalist
17749,178,2,674.52,1,2,3,123,At Risk
17750,5,9,1710.45,4,4,4,444,Champion
17752,359,1,80.64,1,2,1,121,Potential Loyalist
17754,0,6,1632.31,4,4,4,444,Champion
17757,1,31,5573.59,4,4,4,444,Champion
17758,19,8,3408.2000000000003,3,4,4,344,Loyal Customer
17759,17,3,819.96,3,3,3,333,Loyal Customer
17760,21,2,287.59,3,2,1,321,Potential Loyalist
17761,32,1,712.78,3,2,3,323,Potential Loyalist
17763,263,1,15.0,1,2,1,121,Potential Loyalist
17764,50,2,772.55,3,2,3,323,Potential Loyalist
17765,158,3,367.63,1,3,2,132,Potential Loyalist
17767,15,1,271.2,4,2,1,421,Others
17768,8,3,2081.9,4,3,4,434,Loyal Customer
17769,12,12,3920.08,4,4,4,444,Champion
17770,198,5,1143.27,1,3,3,133,Loyal Customer
17771,56,2,245.81,2,2,1,221,Potential Loyalist
17772,10,2,173.45,4,2,1,421,Others
17774,96,5,1203.78,2,3,3,233,Loyal Customer
17775,254,1,56.4,1,2,1,121,Potential Loyalist
17777,24,3,647.56,3,3,3,333,Loyal Customer
17779,21,5,633.92,3,3,2,332,Potential Loyalist
17781,159,2,188.02,1,2,1,121,Potential Loyalist
17783,72,2,283.47,2,2,1,221,Potential Loyalist
17785,53,1,131.94,2,2,1,221,Potential Loyalist
17786,85,2,266.85,2,2,1,221,Potential Loyalist
17787,152,4,1817.54,1,3,4,134,Loyal Customer
17788,73,2,1117.9,2,2,3,223,Potential Loyalist
17789,281,1,225.9,1,2,1,121,Potential Loyalist
17790,26,14,1964.3,3,4,4,344,Loyal Customer
17791,29,1,106.1,3,2,1,321,Potential Loyalist
17793,25,1,300.34,3,2,2,322,Potential Loyalist
17795,179,2,342.83,1,2,2,122,Potential Loyalist
17796,40,4,690.0,3,3,3,333,Loyal Customer
17797,22,3,780.43,3,3,3,333,Loyal Customer
17799,22,11,3009.32,3,4,4,344,Loyal Customer
17800,37,9,1187.21,3,4,3,343,Loyal Customer
17802,82,4,1251.84,2,3,3,233,Loyal Customer
17805,73,1,512.31,2,2,2,222,Potential Loyalist
17806,11,1,546.04,4,2,2,422,Others
17809,16,15,4627.62,4,4,4,444,Champion
17811,4,51,7601.8,4,4,4,444,Champion
17812,12,4,699.81,4,3,3,433,Loyal Customer
17813,14,7,1641.79,4,4,4,444,Champion
17816,36,4,36.56,3,3,1,331,Potential Loyalist
17817,4,3,387.68,4,3,2,432,Others
17819,71,8,3661.0699999999997,2,4,4,244,Loyal Customer
17820,191,2,-24.05,1,2,1,121,Potential Loyalist
17824,51,1,298.4,2,2,2,222,Potential Loyalist
17827,5,5,1987.33,4,3,4,434,Loyal Customer
17828,8,9,1599.97,4,4,3,443,Loyal Customer
17829,298,1,889.24,1,2,3,123,At Risk
17830,1,3,398.7,4,3,2,432,Others
17831,33,1,35.400000000000006,3,2,1,321,Potential Loyalist
17832,49,1,155.37,3,2,1,321,Potential Loyalist
17835,2,3,342.24,4,3,2,432,Others
17836,47,1,110.21000000000001,3,2,1,321,Potential Loyalist
17837,42,10,1508.38,3,4,3,343,Loyal Customer
17838,26,6,2267.4,3,4,4,344,Loyal Customer
17839,42,1,318.15,3,2,2,322,Potential Loyalist
17841,1,169,39869.05,4,4,4,444,Champion
17843,303,1,205.48,1,2,1,121,Potential Loyalist
17844,106,1,51.559999999999995,2,2,1,221,Potential Loyalist
17846,85,1,2033.1,2,2,4,224,Potential Loyalist
17848,81,9,901.1999999999999,2,4,3,243,Loyal Customer
17849,218,4,605.8000000000001,1,3,2,132,Potential Loyalist
17850,302,35,5303.4800000000005,1,4,4,144,Loyal Customer
17852,11,2,114.34,4,2,1,421,Others
17854,185,2,311.26,1,2,2,122,Potential Loyalist
17855,372,1,208.97,1,2,1,121,Potential Loyalist
17856,1,6,1393.79,4,4,3,443,Loyal Customer
17857,3,25,26763.34,4,4,4,444,Champion
17858,5,12,5140.66,4,4,4,444,Champion
17859,304,1,141.92000000000002,1,2,1,121,Potential Loyalist
17860,368,1,226.45000000000002,1,2,1,121,Potential Loyalist
17861,3,9,2056.28,4,4,4,444,Champion
17862,323,1,330.9,1,2,2,122,Potential Loyalist
17863,59,6,3160.0,2,4,4,244,Loyal Customer
17864,12,3,554.85,4,3,2,432,Others
17865,30,27,10158.54,3,4,4,344,Loyal Customer
17866,142,2,325.7,2,2,2,222,Potential Loyalist
17867,30,8,583.52,3,4,2,342,Potential Loyalist
17869,107,5,428.18,2,3,2,232,Potential Loyalist
17870,2,13,1860.94,4,4,4,444,Champion
17871,204,1,155.9,1,2,1,121,Potential Loyalist
17873,80,6,1754.16,2,4,4,244,Loyal Customer
17874,185,7,658.26,1,4,3,143,Loyal Customer
17877,170,1,237.61,1,2,1,121,Potential Loyalist
17878,43,1,379.45,3,2,2,322,Potential Loyalist
17879,173,1,178.51999999999998,1,2,1,121,Potential Loyalist
17880,364,1,458.92,1,2,2,122,Potential Loyalist
17881,304,1,133.35000000000002,1,2,1,121,Potential Loyalist
17883,3,4,664.34,4,3,3,433,Loyal Customer
17884,3,4,695.0699999999999,4,3,3,433,Loyal Customer
17885,12,1,156.34,4,2,1,421,Others
17886,31,3,869.28,3,3,3,333,Loyal Customer
17887,129,1,111.35,2,2,1,221,Potential Loyalist
17888,18,10,515.73,3,4,2,342,Potential Loyalist
17889,212,2,201.37,1,2,1,121,Potential Loyalist
17890,322,2,586.89,1,2,2,122,Potential Loyalist
17891,162,1,203.85999999999999,1,2,1,121,Potential Loyalist
17892,56,3,244.1,2,3,1,231,Potential Loyalist
17893,225,1,107.21,1,2,1,121,Potential Loyalist
17894,71,8,1118.96,2,4,3,243,Loyal Customer
17895,44,1,95.45,3,2,1,321,Potential Loyalist
17896,23,1,256.32,3,2,1,321,Potential Loyalist
17897,172,4,516.3100000000001,1,3,2,132,Potential Loyalist
17898,85,2,152.06,2,2,1,221,Potential Loyalist
17899,159,1,154.55,1,2,1,121,Potential Loyalist
17900,164,4,15.0,1,3,1,131,Potential Loyalist
17901,29,1,110.38,3,2,1,321,Potential Loyalist
17904,21,2,168.32,3,2,1,321,Potential Loyalist
17905,71,4,798.99,2,3,3,233,Loyal Customer
17906,247,1,72.9,1,2,1,121,Potential Loyalist
17908,373,1,232.03,1,2,1,121,Potential Loyalist
17911,9,1,366.23,4,2,2,422,Others
17912,310,6,294.65999999999997,1,4,2,142,Potential Loyalist
17913,58,2,408.65,2,2,2,222,Potential Loyalist
17914,3,1,329.36,4,2,2,422,Others
17917,45,3,335.03,3,3,2,332,Potential Loyalist
17919,88,1,1304.04,2,2,3,223,Potential Loyalist
17920,4,17,4119.5,4,4,4,444,Champion
17921,64,4,820.23,2,3,3,233,Loyal Customer
17923,282,1,207.50000000000003,1,2,1,121,Potential Loyalist
17924,1,13,2894.33,4,4,4,444,Champion
17925,372,1,244.08,1,2,1,121,Potential Loyalist
17926,133,2,397.29,2,2,2,222,Potential Loyalist
17928,45,2,212.54,3,2,1,321,Potential Loyalist
17929,11,5,834.5,4,3,3,433,Loyal Customer
17930,35,5,1740.48,3,3,4,334,Loyal Customer
17931,134,2,408.36,2,2,2,222,Potential Loyalist
17932,29,3,1331.57,3,3,3,333,Loyal Customer
17934,51,2,704.25,2,2,3,223,Potential Loyalist
17935,138,2,145.79,2,2,1,221,Potential Loyalist
17936,5,1,380.13,4,2,2,422,Others
17937,8,7,4301.22,4,4,4,444,Champion
17939,159,1,99.14,1,2,1,121,Potential Loyalist
17940,49,14,1897.18,3,4,4,344,Loyal Customer
17941,130,1,304.56,2,2,2,222,Potential Loyalist
17942,7,1,77.50000000000001,4,2,1,421,Others
17946,233,2,149.57999999999998,1,2,1,121,Potential Loyalist
17947,37,1,176.68,3,2,1,321,Potential Loyalist
17948,147,1,358.56000000000006,1,2,2,122,Potential Loyalist
17949,1,52,52750.84,4,4,4,444,Champion
17950,72,4,472.12,2,3,2,232,Potential Loyalist
17951,39,4,990.8400000000001,3,3,3,333,Loyal Customer
17954,5,16,2276.78,4,4,4,444,Champion
17955,198,4,557.3,1,3,2,132,Potential Loyalist
17956,249,1,12.75,1,2,1,121,Potential Loyalist
17957,66,1,111.68,2,2,1,221,Potential Loyalist
17958,116,1,508.4599999999999,2,2,2,222,Potential Loyalist
17960,171,1,73.78,1,2,1,121,Potential Loyalist
17961,21,39,1296.44,3,4,3,343,Loyal Customer
17962,142,1,102.41,2,2,1,221,Potential Loyalist
17964,31,2,463.21,3,2,2,322,Potential Loyalist
17965,37,14,2599.19,3,4,4,344,Loyal Customer
17966,37,5,1098.43,3,3,3,333,Loyal Customer
17967,371,1,112.27,1,2,1,121,Potential Loyalist
17968,373,1,265.1,1,2,1,121,Potential Loyalist
17969,166,2,228.2,1,2,1,121,Potential Loyalist
17970,211,1,562.79,1,2,2,122,Potential Loyalist
17972,241,1,135.19,1,2,1,121,Potential Loyalist
17973,51,1,337.04,2,2,2,222,Potential Loyalist
17974,24,3,703.99,3,3,3,333,Loyal Customer
17975,15,14,4388.06,4,4,4,444,Champion
17976,372,1,321.79,1,2,2,122,Potential Loyalist
17977,29,1,288.14,3,2,1,321,Potential Loyalist
17978,365,1,300.91999999999996,1,2,2,122,Potential Loyalist
17979,35,5,712.51,3,3,3,333,Loyal Customer
17980,165,3,811.45,1,3,3,133,Loyal Customer
17984,145,1,152.68,1,2,1,121,Potential Loyalist
17985,22,1,631.35,3,2,2,322,Potential Loyalist
17986,56,1,20.8,2,2,1,221,Potential Loyalist
17987,185,1,198.57,1,2,1,121,Potential Loyalist
17988,11,8,191.17000000000002,4,4,1,441,Others
17990,236,3,630.84,1,3,2,132,Potential Loyalist
17991,225,2,93.35,1,2,1,121,Potential Loyalist
17994,121,6,626.09,2,4,2,242,Potential Loyalist
17995,281,1,76.1,1,2,1,121,Potential Loyalist
17997,74,12,1503.09,2,4,3,243,Loyal Customer
17999,37,2,380.39,3,2,2,322,Potential Loyalist
18001,12,2,415.13,4,2,2,422,Others
18004,362,1,157.92,1,2,1,121,Potential Loyalist
18005,3,2,226.47,4,2,1,421,Others
18006,23,1,444.68,3,2,2,322,Potential Loyalist
18008,70,9,2116.19,2,4,4,244,Loyal Customer
18009,235,2,242.29,1,2,1,121,Potential Loyalist
18010,256,1,174.8,1,2,1,121,Potential Loyalist
18011,373,1,102.78999999999999,1,2,1,121,Potential Loyalist
18013,155,2,187.29,1,2,1,121,Potential Loyalist
18014,28,1,162.22,3,2,1,321,Potential Loyalist
18015,4,1,120.03,4,2,1,421,Others
18016,32,5,1477.66,3,3,3,333,Loyal Customer
18017,81,3,523.0,2,3,2,232,Potential Loyalist
18018,108,2,122.14,2,2,1,221,Potential Loyalist
18019,51,1,38.45,2,2,1,221,Potential Loyalist
18022,35,1,612.72,3,2,2,322,Potential Loyalist
18024,152,3,236.77999999999997,1,3,1,131,Potential Loyalist
18027,98,1,115.31,2,2,1,221,Potential Loyalist
18030,4,3,220.7,4,3,1,431,Others
18032,334,1,73.5,1,2,1,121,Potential Loyalist
18033,65,1,93.82000000000001,2,2,1,221,Potential Loyalist
18034,21,2,418.68,3,2,2,322,Potential Loyalist
18035,35,3,713.89,3,3,3,333,Loyal Customer
18036,32,3,403.12,3,3,2,332,Potential Loyalist
18037,154,6,70.02,1,4,1,141,Potential Loyalist
18040,19,2,357.20000000000005,3,2,2,322,Potential Loyalist
18041,11,22,4075.12,4,4,4,444,Champion
18042,53,1,165.04999999999998,2,2,1,221,Potential Loyalist
18043,24,3,529.29,3,3,2,332,Potential Loyalist
18044,4,11,2085.65,4,4,4,444,Champion
18045,45,1,178.34,3,2,1,321,Potential Loyalist
18048,203,2,172.29000000000002,1,2,1,121,Potential Loyalist
18050,359,1,74.4,1,2,1,121,Potential Loyalist
18053,66,2,297.07,2,2,2,222,Potential Loyalist
18055,7,11,6729.29,4,4,4,444,Champion
18056,288,1,363.65,1,2,2,122,Potential Loyalist
18058,9,1,170.16,4,2,1,421,Others
18059,9,4,296.71,4,3,2,432,Others
18061,21,10,2119.41,3,4,4,344,Loyal Customer
18062,173,3,720.52,1,3,3,133,Loyal Customer
18064,133,2,814.0,2,2,3,223,Potential Loyalist
18065,5,15,2380.08,4,4,4,444,Champion
18066,75,1,318.0,2,2,2,222,Potential Loyalist
18067,40,1,396.33,3,2,2,322,Potential Loyalist
18068,289,1,101.69999999999999,1,2,1,121,Potential Loyalist
18069,26,7,1994.39,3,4,4,344,Loyal Customer
18071,257,2,453.0,1,2,2,122,Potential Loyalist
18072,155,2,-5.329070518200751e-15,1,2,1,121,Potential Loyalist
18073,114,13,3846.7400000000002,2,4,4,244,Loyal Customer
18074,373,1,489.6,1,2,2,122,Potential Loyalist
18075,23,14,2538.7200000000003,3,4,4,344,Loyal Customer
18077,8,11,2584.41,4,4,4,444,Champion
18078,217,2,336.13,1,2,2,122,Potential Loyalist
18079,45,4,3613.15,3,3,4,334,Loyal Customer
18080,18,2,1231.5,3,2,3,323,Potential Loyalist
18081,36,3,343.45,3,3,2,332,Potential Loyalist
18082,25,1,680.84,3,2,3,323,Potential Loyalist
18084,16,2,87.52999999999999,4,2,1,421,Others
18085,330,2,689.95,1,2,3,123,At Risk
18086,274,1,101.34,1,2,1,121,Potential Loyalist
18087,98,4,3770.1199999999994,2,3,4,234,Loyal Customer
18088,61,1,166.03,2,2,1,221,Potential Loyalist
18092,2,12,9065.76,4,4,4,444,Champion
18093,93,5,2083.42,2,3,4,234,Loyal Customer
18094,81,7,3017.3,2,4,4,244,Loyal Customer
18095,312,2,580.0500000000001,1,2,2,122,Potential Loyalist
18096,11,3,849.06,4,3,3,433,Loyal Customer
18097,7,7,2657.45,4,4,4,444,Champion
18099,127,1,168.31,2,2,1,221,Potential Loyalist
18101,11,2,222.4,4,2,1,421,Others
18102,0,62,256438.49,4,4,4,444,Champion
18104,37,1,754.64,3,2,3,323,Potential Loyalist
18105,37,1,113.48000000000002,3,2,1,321,Potential Loyalist
18106,329,1,421.9,1,2,2,122,Potential Loyalist
18108,248,2,264.65,1,2,1,121,Potential Loyalist
18109,1,31,7877.27,4,4,4,444,Champion
18110,19,2,168.55,3,2,1,321,Potential Loyalist
18112,12,2,352.69,4,2,2,422,Others
18113,368,1,76.32000000000001,1,2,1,121,Potential Loyalist
18114,290,1,220.1,1,2,1,121,Potential Loyalist
18116,67,8,1403.1100000000001,2,4,3,243,Loyal Customer
18117,25,1,315.65,3,2,2,322,Potential Loyalist
18118,10,31,5567.03,4,4,4,444,Champion
18119,367,1,180.7,1,2,1,121,Potential Loyalist
18120,214,1,111.15,1,2,1,121,Potential Loyalist
18121,149,2,653.3,1,2,3,123,At Risk
18122,8,6,1793.06,4,4,4,444,Champion
18123,24,2,574.4399999999999,3,2,2,322,Potential Loyalist
18125,29,5,1130.1,3,4,3,343,Loyal Customer
18126,60,1,200.92000000000002,2,2,1,221,Potential Loyalist
18127,19,3,347.08,3,3,2,332,Potential Loyalist
18129,243,1,112.55000000000001,1,2,1,121,Potential Loyalist
18130,8,4,1045.74,4,3,3,433,Loyal Customer
18133,211,2,715.4999999999999,1,2,3,123,At Risk
18135,29,5,681.9100000000001,3,4,3,343,Loyal Customer
18136,63,4,761.83,2,3,3,233,Loyal Customer
18138,295,1,152.65,1,2,1,121,Potential Loyalist
18139,17,8,8393.22,3,4,4,344,Loyal Customer
18141,360,1,-35.400000000000006,1,2,1,121,Potential Loyalist
18142,151,4,1014.9,1,3,3,133,Loyal Customer
18143,116,2,1000.16,2,2,3,223,Potential Loyalist
18144,7,12,2888.75,4,4,4,444,Champion
18145,12,4,2861.55,4,3,4,434,Loyal Customer
18146,140,2,160.35000000000002,2,2,1,221,Potential Loyalist
18147,45,2,179.33999999999997,3,2,1,321,Potential Loyalist
18149,50,3,612.0799999999999,3,3,2,332,Potential Loyalist
18150,32,3,566.58,3,3,2,332,Potential Loyalist
18151,134,2,653.35,2,2,3,223,Potential Loyalist
18154,3,2,399.19,4,2,2,422,Others
18155,75,4,347.82,2,3,2,232,Potential Loyalist
18156,12,2,675.64,4,2,3,423,Others
18158,9,3,451.75,4,3,2,432,Others
18159,301,1,530.15,1,2,2,122,Potential Loyalist
18160,57,2,638.0600000000001,2,2,2,222,Potential Loyalist
18161,10,6,1612.79,4,4,4,444,Champion
18164,31,2,394.7,3,2,2,322,Potential Loyalist
18165,177,1,302.46000000000004,1,2,2,122,Potential Loyalist
18167,3,6,1355.51,4,4,3,443,Loyal Customer
18168,176,9,1123.74,1,4,3,143,Loyal Customer
18169,60,1,202.65,2,2,1,221,Potential Loyalist
18170,33,3,980.31,3,3,3,333,Loyal Customer
18171,58,7,1208.51,2,4,3,243,Loyal Customer
18172,14,25,7490.17,4,4,4,444,Champion
18173,86,4,2106.84,2,3,4,234,Loyal Customer
18174,7,1,104.0,4,2,1,421,Others
18176,353,2,448.65,1,2,2,122,Potential Loyalist
18177,31,7,1313.6200000000001,3,4,3,343,Loyal Customer
18178,113,6,1573.41,2,4,3,243,Loyal Customer
18179,9,6,1793.17,4,4,4,444,Champion
18180,4,6,1843.75,4,4,4,444,Champion
18181,24,1,366.85,3,2,2,322,Potential Loyalist
18183,218,6,600.52,1,4,2,142,Potential Loyalist
18184,15,1,49.8,4,2,1,421,Others
18185,249,1,304.25,1,2,2,122,Potential Loyalist
18188,15,4,1998.49,4,3,4,434,Loyal Customer
18189,77,3,1084.34,2,3,3,233,Loyal Customer
18190,192,3,274.51,1,3,1,131,Potential Loyalist
18191,261,1,207.79999999999998,1,2,1,121,Potential Loyalist
18192,71,1,957.97,2,2,3,223,Potential Loyalist
18193,150,3,212.96,1,3,1,131,Potential Loyalist
18194,64,2,896.0,2,2,3,223,Potential Loyalist
18196,95,2,686.63,2,2,3,223,Potential Loyalist
18198,4,21,5083.06,4,4,4,444,Champion
18200,106,1,150.35,2,2,1,221,Potential Loyalist
18202,199,3,1396.99,1,3,3,133,Loyal Customer
18203,157,1,160.42000000000002,1,2,1,121,Potential Loyalist
18204,71,4,1960.95,2,3,4,234,Loyal Customer
18205,36,2,517.36,3,2,2,322,Potential Loyalist
18209,28,1,139.10000000000002,3,2,1,321,Potential Loyalist
18210,1,6,2621.38,4,4,4,444,Champion
18211,25,5,600.07,3,4,2,342,Potential Loyalist
18212,326,1,216.07,1,2,1,121,Potential Loyalist
18213,236,1,232.48000000000002,1,2,1,121,Potential Loyalist
18215,89,1,299.34000000000003,2,2,2,222,Potential Loyalist
18216,31,1,481.75,3,2,2,322,Potential Loyalist
18217,29,2,621.75,3,2,2,322,Potential Loyalist
18218,206,4,606.22,1,3,2,132,Potential Loyalist
18219,2,11,2019.77,4,4,4,444,Champion
18220,219,2,297.78000000000003,1,2,2,122,Potential Loyalist
18221,22,6,1033.31,3,4,3,343,Loyal Customer
18222,92,1,443.0,2,2,2,222,Potential Loyalist
18223,1,27,6315.2300000000005,4,4,4,444,Champion
18224,263,1,158.95000000000002,1,2,1,121,Potential Loyalist
18225,3,17,5356.86,4,4,4,444,Champion
18226,38,14,5192.1,3,4,4,344,Loyal Customer
18227,217,1,93.75,1,2,1,121,Potential Loyalist
18228,50,3,769.2,3,3,3,333,Loyal Customer
18229,11,20,7276.900000000001,4,4,4,444,Champion
18230,9,10,2716.6000000000004,4,4,4,444,Champion
18231,192,6,2054.67,1,4,4,144,Loyal Customer
18232,81,5,582.47,2,4,2,242,Potential Loyalist
18233,325,1,440.0,1,2,2,122,Potential Loyalist
18235,71,3,1796.48,2,3,4,234,Loyal Customer
18236,29,6,882.24,3,4,3,343,Loyal Customer
18237,2,5,987.1,4,4,3,443,Loyal Customer
18239,218,5,1561.6100000000001,1,4,3,143,Loyal Customer
18240,46,1,422.58,3,2,2,322,Potential Loyalist
18241,9,18,2058.09,4,4,4,444,Champion
18242,72,4,2232.4900000000002,2,3,4,234,Loyal Customer
18245,7,8,2507.56,4,4,4,444,Champion
18246,23,2,596.1,3,2,2,322,Potential Loyalist
18248,113,4,783.02,2,3,3,233,Loyal Customer
18249,17,1,95.34,3,2,1,321,Potential Loyalist
18250,301,2,342.92,1,2,2,122,Potential Loyalist
